County,State,MUAP_Code,MUAP_Service_Area,MUAP_Status,Designation_Date,MUAP_Update_Date,MUAP_Withdrawal_Date,IMU_Score,Population_Type,MUAP_Component_Geo_Name,MUAP_Component_Geo_Type_Code,Pct_Pop_Below_Poverty,Poverty_IMU_Score,Pct_Pop_65_Over,Pop_65_Over_IMU_Score,Infant_Mortality_Rate,Infant_Mortality_IMU_Score,MUAP_Designation_Population,MUAP_Total_Resident_Population,Providers_per_1000,Provider_Ratio_per_1000,Provider_Ratio_IMU_Score,MUA_count
Deer Lodge County,Montana,30023,Low Income-Deer Lodge County,Designated,1/20/11,1/20/11,,52.2,MUP Low Income,Deer Lodge,SCTY,20.4,13.6,19.7,11.1,7.5,26.0,2711.0,3711.0,0.14,,1.5,1
Winchester City,Virginia,51840000302,Low Income - Winchester Area,Withdrawn,1/20/11,1/2/24,1/2/24,59.3,MUP Low Income,3.02,CT,16.8,16.2,15.2,17.8,9.1,24.8,5232.0,6432.0,0.09,,0.5,1
Winchester City,Virginia,51840000100,Low Income - Winchester Area,Withdrawn,1/20/11,1/2/24,1/2/24,59.3,MUP Low Income,1,CT,16.8,16.2,15.2,17.8,9.1,24.8,5232.0,6432.0,0.09,,0.5,1
Winchester City,Virginia,51840000301,Low Income - Winchester Area,Withdrawn,1/20/11,1/2/24,1/2/24,59.3,MUP Low Income,3.01,CT,16.8,16.2,15.2,17.8,9.1,24.8,5232.0,6432.0,0.09,,0.5,1
Martinsville City,Virginia,51690,HENRY COUNTY/MARTINSVILLE CITY,Designated,1/20/11,1/20/11,,59.0,Medically Underserved Area,Martinsville,SCTY,19.2,14.9,18.7,12.8,10.2,24.0,23175.0,68575.0,0.33,,7.3,1
Henry County,Virginia,51089,HENRY COUNTY/MARTINSVILLE CITY,Designated,1/20/11,1/20/11,,59.0,Medically Underserved Area,Henry,SCTY,19.2,14.9,18.7,12.8,10.2,24.0,23175.0,68575.0,0.33,,7.3,1
Door County,Wisconsin,5502983600,Washington Island,Designated,1/5/11,1/5/11,,54.9,Medically Underserved Area,Washington,CSD,10.5,20.0,21.6,8.9,6.4,26.0,603.0,603.0,0.0,,0.0,1
Monroe County,Kentucky,21171,Low Income - Monroe County,Withdrawn,1/4/11,7/2/18,7/2/18,57.1,MUP Low Income,Monroe,SCTY,27.1,9.3,16.9,16.1,0.0,26.0,2755.0,6155.0,0.28,,5.7,1
Lincoln County,Oklahoma,40081,Lincoln County,Designated,1/4/11,1/6/11,,62.0,Medically Underserved Area,Lincoln,SCTY,17.1,16.2,15.0,18.7,8.8,25.6,24094.0,32094.0,0.13,,1.5,1
Avery County,North Carolina,37011,Avery County,Designated,1/4/11,1/4/11,,61.6,Medically Underserved Area,Avery,SCTY,22.1,12.2,17.4,14.4,7.0,26.0,4628.0,15828.0,0.35,,9.0,1
Clark County,Nevada,32003003618,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.18,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003637,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.37,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003638,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.38,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003639,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.39,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003640,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.4,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003641,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.41,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003620,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.2,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003621,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.21,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003622,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.22,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003623,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.23,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003624,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.24,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003625,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.25,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003630,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.3,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003631,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.31,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003629,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.29,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003632,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.32,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003626,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.26,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003627,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.27,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003628,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.28,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003633,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.33,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003634,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.34,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003635,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.35,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003204,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.04,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Jefferson County,Pennsylvania,4206522872,Warsaw,Designated,6/10/09,6/10/09,,61.3,Medically Underserved Area,Eldred,CSD,10.1,20.0,22.4,8.0,7.4,26.0,1594.0,4594.0,0.33,,7.3,1
Florence County,South Carolina,45041002300,Low Inc-Lower Florence County,Designated,6/8/09,6/8/09,,61.6,MUP Low Income,23,CT,21.7,13.6,12.3,19.1,11.7,23.2,5885.0,14085.0,0.29,,5.7,1
Florence County,South Carolina,45041002400,Low Inc-Lower Florence County,Designated,6/8/09,6/8/09,,61.6,MUP Low Income,24,CT,21.7,13.6,12.3,19.1,11.7,23.2,5885.0,14085.0,0.29,,5.7,1
Florence County,South Carolina,45041002201,Low Inc-Lower Florence County,Designated,6/8/09,6/8/09,,61.6,MUP Low Income,22.01,CT,21.7,13.6,12.3,19.1,11.7,23.2,5885.0,14085.0,0.29,,5.7,1
Florence County,South Carolina,45041001800,Low Inc-Lower Florence County,Designated,6/8/09,6/8/09,,61.6,MUP Low Income,18,CT,21.7,13.6,12.3,19.1,11.7,23.2,5885.0,14085.0,0.29,,5.7,1
Florence County,South Carolina,45041001900,Low Inc-Lower Florence County,Designated,6/8/09,6/8/09,,61.6,MUP Low Income,19,CT,21.7,13.6,12.3,19.1,11.7,23.2,5885.0,14085.0,0.29,,5.7,1
Florence County,South Carolina,45041002000,Low Inc-Lower Florence County,Designated,6/8/09,6/8/09,,61.6,MUP Low Income,20,CT,21.7,13.6,12.3,19.1,11.7,23.2,5885.0,14085.0,0.29,,5.7,1
Florence County,South Carolina,45041002202,Low Inc-Lower Florence County,Designated,6/8/09,6/8/09,,61.6,MUP Low Income,22.02,CT,21.7,13.6,12.3,19.1,11.7,23.2,5885.0,14085.0,0.29,,5.7,1
Addison County,Vermont,5000145550,Bristol Gov Excep,Designated,6/1/09,6/1/09,,76.8,Medically Underserved Area,Monkton,CSD,8.0,21.9,9.0,19.9,4.9,26.0,2444.0,9044.0,0.37,,9.0,1
Addison County,Vermont,5000109025,Bristol Gov Excep,Designated,6/1/09,6/1/09,,76.8,Medically Underserved Area,Bristol,CSD,8.0,21.9,9.0,19.9,4.9,26.0,2444.0,9044.0,0.37,,9.0,1
Addison County,Vermont,5000170075,Bristol Gov Excep,Designated,6/1/09,6/1/09,,76.8,Medically Underserved Area,Starksboro,CSD,8.0,21.9,9.0,19.9,4.9,26.0,2444.0,9044.0,0.37,,9.0,1
Chittenden County,Vermont,5000710300,Bristol Gov Excep,Designated,6/1/09,6/1/09,,76.8,Medically Underserved Area,Buels,CSD,8.0,21.9,9.0,19.9,4.9,26.0,2444.0,9044.0,0.37,,9.0,1
Addison County,Vermont,5000140075,Bristol Gov Excep,Designated,6/1/09,6/1/09,,76.8,Medically Underserved Area,Lincoln,CSD,8.0,21.9,9.0,19.9,4.9,26.0,2444.0,9044.0,0.37,,9.0,1
McCracken County,Kentucky,21145030600,"Census Tracts 301-306, McCracken County",Designated,5/20/09,5/20/09,,49.2,Medically Underserved Area,306,CT,34.6,4.7,18.3,12.8,7.8,26.0,5575.0,11575.0,0.26,,5.7,1
McCracken County,Kentucky,21145030500,"Census Tracts 301-306, McCracken County",Designated,5/20/09,5/20/09,,49.2,Medically Underserved Area,305,CT,34.6,4.7,18.3,12.8,7.8,26.0,5575.0,11575.0,0.26,,5.7,1
McCracken County,Kentucky,21145030200,"Census Tracts 301-306, McCracken County",Designated,5/20/09,5/20/09,,49.2,Medically Underserved Area,302,CT,34.6,4.7,18.3,12.8,7.8,26.0,5575.0,11575.0,0.26,,5.7,1
McCracken County,Kentucky,21145030300,"Census Tracts 301-306, McCracken County",Designated,5/20/09,5/20/09,,49.2,Medically Underserved Area,303,CT,34.6,4.7,18.3,12.8,7.8,26.0,5575.0,11575.0,0.26,,5.7,1
McCracken County,Kentucky,21145030400,"Census Tracts 301-306, McCracken County",Designated,5/20/09,5/20/09,,49.2,Medically Underserved Area,304,CT,34.6,4.7,18.3,12.8,7.8,26.0,5575.0,11575.0,0.26,,5.7,1
McCracken County,Kentucky,21145030100,"Census Tracts 301-306, McCracken County",Designated,5/20/09,5/20/09,,49.2,Medically Underserved Area,301,CT,34.6,4.7,18.3,12.8,7.8,26.0,5575.0,11575.0,0.26,,5.7,1
Knox County,Illinois,17095,Knox County,Designated,5/20/09,5/20/09,,56.0,Medically Underserved Area,Knox,SCTY,14.7,17.4,19.1,11.1,7.3,26.0,11469.0,15069.0,0.12,,1.5,1
Salt Lake County,Utah,49035112404,MIDVALE SERVICE AREA,Designated,5/6/09,5/6/09,,61.3,MUP Low Income,1124.04,CT,18.1,14.9,8.9,19.9,5.3,26.0,5370.0,6570.0,0.09,,0.5,1
Salt Lake County,Utah,49035112403,MIDVALE SERVICE AREA,Designated,5/6/09,5/6/09,,61.3,MUP Low Income,1124.03,CT,18.1,14.9,8.9,19.9,5.3,26.0,5370.0,6570.0,0.09,,0.5,1
Salt Lake County,Utah,49035112402,MIDVALE SERVICE AREA,Designated,5/6/09,5/6/09,,61.3,MUP Low Income,1124.02,CT,18.1,14.9,8.9,19.9,5.3,26.0,5370.0,6570.0,0.09,,0.5,1
Wilson County,Kansas,20205,Low Inc - Wilson County,Designated,4/28/09,4/28/09,,61.2,Medically Underserved Area,Wilson,SCTY,11.3,20.0,19.8,11.1,5.3,26.0,2212.0,4012.0,0.22,,4.1,1
Marshall County,Kansas,20117,Low Inc - Marshall County,Designated,4/28/09,4/28/09,,59.1,Medically Underserved Area,Marshall,SCTY,9.2,21.0,22.5,8.0,1.7,26.0,1895.0,3295.0,0.21,,4.1,1
Pickaway County,Ohio,39129,Pickaway Gov,Designated,4/14/09,4/14/09,,78.3,Medically Underserved Area,Pickaway,SCTY,9.5,21.0,12.5,19.1,8.7,25.6,2163.0,47763.0,0.48,,12.6,1
Clinton County,Illinois,1702708732,Centralia,Designated,4/14/09,4/14/09,,60.6,MUP Low Income,Brookside,CSD,13.8,18.7,17.9,14.4,6.5,26.0,6041.0,8041.0,0.12,,1.5,1
Marion County,Illinois,1712155223,Centralia,Designated,4/14/09,4/14/09,,60.6,MUP Low Income,Odin,CSD,13.8,18.7,17.9,14.4,6.5,26.0,6041.0,8041.0,0.12,,1.5,1
Marion County,Illinois,1712167457,Centralia,Designated,4/14/09,4/14/09,,60.6,MUP Low Income,Sandoval,CSD,13.8,18.7,17.9,14.4,6.5,26.0,6041.0,8041.0,0.12,,1.5,1
Marion County,Illinois,1712112177,Centralia,Designated,4/14/09,4/14/09,,60.6,MUP Low Income,Centralia,CSD,13.8,18.7,17.9,14.4,6.5,26.0,6041.0,8041.0,0.12,,1.5,1
Adair County,Oklahoma,40001376700,Westville Service Area,Designated,4/9/09,4/9/09,,59.9,Medically Underserved Area,3767,CT,16.6,16.2,13.1,18.9,9.7,24.8,5209.0,5209.0,0.0,,0.0,1
Florence County,South Carolina,4504193406,Timmonsville,Designated,4/8/09,4/8/09,,61.6,Medically Underserved Area,Timmonsville,CSD,21.3,13.6,12.4,19.1,11.7,23.2,1777.0,3777.0,0.27,,5.7,1
Prince William County,Virginia,51153900801,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9008.01,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900802,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9008.02,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900702,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9007.02,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900201,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9002.01,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900202,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9002.02,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900203,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9002.03,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900300,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9003,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900407,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9004.07,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900403,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9004.03,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900404,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9004.04,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900408,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9004.08,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900409,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9004.09,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900410,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9004.1,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900501,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9005.01,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900502,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9005.02,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900600,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9006,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Prince William County,Virginia,51153900701,Low Inc - Woodbridge,Designated,4/2/09,4/2/09,,69.0,MUP Low Income,9007.01,CT,5.3,22.8,5.9,20.2,6.0,26.0,14698.0,15298.0,0.02,,0.0,1
Carter County,Oklahoma,4001991274,Healdton MCD,Designated,4/1/09,4/1/09,,58.1,MUP Low Income,Healdton Central,CSD,17.1,16.2,17.7,14.4,4.6,26.0,2565.0,3365.0,0.12,,1.5,1
Carter County,Oklahoma,4001991287,Healdton MCD,Designated,4/1/09,4/1/09,,58.1,MUP Low Income,Healdton North,CSD,17.1,16.2,17.7,14.4,4.6,26.0,2565.0,3365.0,0.12,,1.5,1
Carter County,Oklahoma,4001993861,Healdton MCD,Designated,4/1/09,4/1/09,,58.1,MUP Low Income,Wilson,CSD,17.1,16.2,17.7,14.4,4.6,26.0,2565.0,3365.0,0.12,,1.5,1
Hemphill County,Texas,48211,Hemphill County,Withdrawn,3/18/09,6/15/20,6/15/20,60.8,Medically Underserved Area,Hemphill,SCTY,12.6,18.7,16.3,16.1,0.0,26.0,1095.0,1095.0,0.0,,0.0,1
Prince William County,Virginia,51153901702,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9017.02,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas City,Virginia,51683910402,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9104.02,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Prince William County,Virginia,51153901900,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9019,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas Park City,Virginia,51685920200,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9202,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas City,Virginia,51683910201,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9102.01,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas City,Virginia,51683910100,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9101,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas City,Virginia,51683910202,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9102.02,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Prince William County,Virginia,51153901701,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9017.01,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas City,Virginia,51683910301,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9103.01,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas City,Virginia,51683910302,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9103.02,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas City,Virginia,51683910401,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9104.01,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Manassas Park City,Virginia,51685920100,Low Inc - Manassas Park City - GOV,Designated,3/12/09,3/12/09,,68.1,MUP Low Income,9201,CT,6.4,21.9,6.1,20.2,4.7,26.0,13184.0,13184.0,0.0,,0.0,1
Mifflin County,Pennsylvania,4208708304,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,Bratton,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Juniata County,Pennsylvania,4206777952,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,Tuscarora,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Juniata County,Pennsylvania,4206740752,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,Lack,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Mifflin County,Pennsylvania,4208781784,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,Wayne,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Mifflin County,Pennsylvania,4208740016,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,Kistler,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Mifflin County,Pennsylvania,4208746400,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,McVeytown,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Mifflin County,Pennsylvania,4208754160,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,Newton Hamilton,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Mifflin County,Pennsylvania,4208756720,BRATTON MUA 1-8-09,Designated,3/13/09,3/13/09,,61.7,Medically Underserved Area,Oliver,CSD,11.6,20.0,16.5,16.1,8.9,25.6,8681.0,8681.0,0.0,,0.0,1
Frederick County,Maryland,24021772200,Frederick Downtown,Designated,3/12/09,3/12/09,,58.1,Medically Underserved Area,7722,CT,22.2,12.2,11.4,19.4,5.0,26.0,4704.0,5304.0,0.06,,0.5,1
Frederick County,Maryland,24021750100,Frederick Downtown,Designated,3/12/09,3/12/09,,58.1,Medically Underserved Area,7501,CT,22.2,12.2,11.4,19.4,5.0,26.0,4704.0,5304.0,0.06,,0.5,1
Frederick County,Maryland,24021750300,Frederick Downtown,Designated,3/12/09,3/12/09,,58.1,Medically Underserved Area,7503,CT,22.2,12.2,11.4,19.4,5.0,26.0,4704.0,5304.0,0.06,,0.5,1
Yakutat Borough,Alaska,2282,Yakutat,Designated,3/12/09,3/12/09,,60.8,Medically Underserved Area,Yakutat,SCTY,19.0,14.9,8.4,19.9,0.0,26.0,621.0,621.0,0.0,,0.0,1
Grayson County,Texas,48181000502,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,5.02,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Grayson County,Texas,48181000600,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,6,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Grayson County,Texas,48181002000,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,20,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Grayson County,Texas,48181001700,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,17,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Grayson County,Texas,48181000200,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,2,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Grayson County,Texas,48181000501,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,5.01,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Grayson County,Texas,48181000700,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,7,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Grayson County,Texas,48181001400,"Grayson 5.01, 5.02, 7, 6, 2, 14, 16.01, 16.02, 17",Withdrawn,2/25/09,6/15/20,6/15/20,61.5,MUP Low Income,14,CT,19.4,14.9,15.5,17.8,7.0,26.0,7365.0,11965.0,0.19,,2.8,1
Richland County,Illinois,17159,Richland,Designated,1/28/09,1/28/09,,62.0,Medically Underserved Area,Richland,SCTY,12.8,18.7,17.8,14.4,9.4,24.8,3275.0,5675.0,0.21,,4.1,1
Rock Island County,Illinois,17161024400,Rock Island,Designated,12/23/08,12/23/08,,59.5,MUP Low Income,244,CT,20.1,13.6,12.0,19.4,7.2,26.0,14168.0,16568.0,0.07,,0.5,1
